,801950.SWI,801160.SWI,801720.SWI,801730.SWI,801880.SWI,801010,801740,801050,801970.SWI,801170,801770,801030,801890,801960,801230,801040,801200,801120,801180,801710,801140,801130,801760,801780,801110,801790,801210,801150,801980,801750,801080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,3055.723,2435.74,2171.571,12019.74,6542.268,3795.094,1599.659,5714.775,1940.508,2339.762,1928.351,4702.809,1509.36,2235.815,2690.982,2706.749,2812.5,24905.02,3133.383,7183.253,2385.937,1648.739,548.136,3348.661,7155.19,1544.667,9761.657,9855.902,7196.556,3891.628,4101.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,3112.899,2435.824,2148.112,12323.61,6693.159,3773.852,1623.787,5775.558,1944.845,2331.084,1919.409,4779.115,1508.003,2238.686,2706.941,2742.248,2803.99,24800.8,3128.088,7222.277,2396.095,1648.714,543.199,3355.695,7163.289,1552.264,9708.668,9781.791,7174.763,3881.894,4065.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,3072.613,2405.635,2152.237,11919.58,6437.694,3710.628,1593.284,5705.144,1938.329,2339.851,1896.226,4734.299,1488.406,2252.328,2657.923,2716.256,2801.27,24967.37,3131.479,7252.209,2397.638,1667.748,544.476,3360.952,7156.001,1559.966,9678.177,9923.855,7239.289,3876.319,4040.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,3273.739,2430.448,2193.459,12002.51,6401.905,3804.165,1610.093,5837.993,1967.077,2401.03,1892.207,4869.152,1497.353,2329.442,2662.288,2748.024,2885.56,25468.29,3214.223,7359.806,2423.032,1667.551,554.905,3411.199,7207.381,1579.286,9866.261,10093.03,7436.842,3915.565,4017.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,3158.336,2411.602,2182.598,11944.16,6491.719,3796.893,1620.535,5788.166,1978.421,2396.465,1908.53,4818.273,1521.351,2315.242,2660.114,2699.209,2916.68,25610.75,3254.632,7584.231,2456.294,1662.006,561,3409.911,7299.375,1591.548,10051.87,10111.12,7539.57,3972.176,4067.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,3170.669,2360.37,2193.591,11725.82,6490.265,3559.105,1576.226,5705.012,1954.94,2397.061,1907.528,4759.074,1510.794,2299.653,2678.488,2670.858,2916.85,25705.24,3276.086,7542.467,2448.675,1643.755,560.165,3425.88,7212.432,1585.444,10043.51,9735.727,7381.481,3945.982,4150.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,3164.449,2312.427,2183.238,11863.41,6472.755,3525.974,1581.516,5615.584,1916.549,2431.124,1918.589,4705.437,1495.895,2317.226,2688.477,2625.424,2968.129,25886.4,3293.428,7551.896,2474.66,1642.874,567.651,3442.091,7307.059,1602.285,10439.63,9763.76,7529.612,3968.681,4150.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-29,3164.963,2308.918,2193.042,11611.29,6505.286,3513.048,1574.048,5524.338,1908.922,2403.281,1903.251,4634.684,1488.455,2317.656,2652.849,2626.943,2877.365,25139.49,3249.788,7362.227,2445.892,1623.504,560.347,3411.451,7162.403,1592.113,10158.15,9565.15,7319.2,3980.718,4069.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-28,3200.985,2343.562,2179.221,12132.84,6917.951,3658.219,1621.246,5748.136,1926.638,2429.688,1931.401,4750.166,1537.87,2356.764,2690.356,2678.843,2915.608,25425.38,3142.639,7387.19,2460.185,1638.712,568.511,3408.52,7236.838,1618.457,10309.88,9614.665,7347.805,4025.547,4164.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-27,3128.218,2314.536,2169.668,11984.64,6795.912,3676.513,1587.995,5643.06,1905.173,2373.648,1902.838,4682.786,1502.924,2322.069,2678.657,2671.005,2864.131,25237.9,3158.878,7369.832,2442.755,1629.059,563.063,3392.485,7210.982,1608.266,10015.04,9612.25,7355.212,3973.933,4030.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-24,2995.464,2312.538,2152.826,12022.79,6739.875,3589.566,1586.634,5471.003,1891.453,2341.684,1895.233,4626.157,1485.366,2299.819,2682.874,2676.038,2784.516,24752.51,3141.871,7227.546,2408.487,1623.008,556.458,3354.996,7101.895,1606.319,9848.201,9512.241,7206.566,3965.909,3987.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,3020.762,2308.477,2168.682,11697.57,6695.968,3591.759,1549.858,5483.812,1873.308,2316.195,1865.98,4547.762,1471.928,2298.87,2660.858,2631.822,2759.153,24236.8,3169.226,7129.854,2366.513,1610.298,553.289,3371.413,6894.152,1602.421,9618.516,9340.682,7122.114,3936.238,3920.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22,2957.206,2297.964,2142.92,11354.21,6345.364,3584.865,1474.753,5372.737,1849.802,2301.313,1837.029,4486.375,1432.807,2280.715,2594.812,2597.697,2700.272,24022.23,3120.709,7024.532,2343.185,1599.994,550.319,3340.125,6814.946,1555.235,9581.225,9326.633,6996.309,3839.88,3825.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21,3013.509,2331.094,2182.565,11275.48,6362.643,3545.495,1499.495,5394.664,1875.942,2329.743,1874.061,4551.304,1455.192,2319.369,2602.221,2602.611,2752.084,24327.01,3173.797,7190.974,2394.522,1631.212,567.299,3385.107,6954.664,1582.799,9764.58,9394.568,7153.621,3934.522,3951.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-20,3009.258,2332.759,2188.309,11365.07,6419.508,3569.556,1528.033,5563.84,1893.022,2345.568,1881.476,4626.023,1452.27,2329.422,2593.134,2613.467,2761.948,24409.56,3152.477,7241.489,2387.99,1631.41,561.174,3353.461,6932.569,1575.2,9820.247,9462.454,7245.453,3912.792,3958.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17,3186.107,2315.898,2172.496,11131.1,6367.888,3522.72,1511.114,5618.548,1871.938,2335.885,1875.218,4661.218,1426.228,2419.875,2579.738,2612.759,2728.757,24213.15,3084.404,7022.092,2330.608,1622.527,558.457,3378.13,6730.268,1595.54,9555.772,9306.635,7162.335,3860.422,3913.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,3196.028,2296.412,2177.849,10723.06,6264.914,3539.198,1505.389,5474.568,1872.518,2333.262,1854.406,4575.077,1413.087,2421.449,2589.572,2620.452,2693.166,23647.17,3100.478,6973.168,2334.076,1621.466,565.44,3382.535,6591.591,1592.867,9654.33,9142.821,7050.92,3869.223,3915.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15,3330.267,2314.371,2200.342,10599.01,6290.21,3467.763,1496.195,5474.753,1868.594,2342.158,1834.093,4623.335,1407.71,2508.179,2608.227,2643.135,2683.797,23636.73,3126.531,7023.234,2282.211,1616.638,548.799,3448.474,6604.996,1652.624,9402.204,9028.514,6913.158,3870.59,3867.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14,3421.925,2334.615,2171.865,10653.53,6379.198,3478.722,1493.423,5501.896,1875.663,2338.262,1824.744,4691.714,1417.873,2567.849,2631.732,2656.411,2679.661,23412.77,3059.677,6896.528,2256.789,1615.822,545.354,3385.588,6433.084,1587.967,9319.469,8951.545,6959.264,3813.849,3804.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-13,3340.569,2299.333,2157.979,10735.97,6245.176,3432.167,1519.964,5544.443,1878.264,2328.909,1840.518,4642.756,1413.893,2494.803,2602.624,2643.803,2670.899,23153.42,3013.716,6905.614,2260.156,1607.749,546.664,3333.572,6368.755,1526.22,9366.677,8953.498,6820.29,3814.903,3856.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10,3382.276,2346.912,2199.314,10660.6,6122.467,3368.922,1509.846,5441.931,1873.599,2376.386,1827.837,4603.918,1395.168,2496.29,2615.521,2675.804,2734.214,23571.25,3093.885,6968.854,2265.384,1601.995,550.233,3403.984,6444.887,1549.214,9361.387,9035.865,6828.735,3797.323,3885.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,3328.527,2300.849,2195.886,10346.76,5841.588,3375.296,1467.673,5313.011,1855.122,2356.355,1807.44,4498.036,1374.247,2455.91,2582.11,2660.596,2714.04,23198.64,3095.193,6876.371,2242.523,1584.944,544.479,3390.797,6375.784,1517.411,9237.897,8933.586,6766.288,3750.567,3810.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08,3325.345,2325.658,2173.984,10580.02,6031.627,3342.036,1502.477,5370.552,1882.991,2396.368,1841.404,4505.982,1398.684,2424.036,2613.061,2671.508,2772.21,23526.83,3076.464,6970.592,2292.145,1610.958,549.238,3346.191,6492.987,1516.483,9509.466,9137.003,6897.899,3853.022,3935.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07,3162.514,2297.493,2184.21,10565.67,5914.433,3326.43,1517.131,5278.896,1883.612,2393.055,1844.983,4471.23,1401.138,2375.343,2607.352,2637.375,2746.137,23117.61,3103.724,6991.042,2305.929,1619.068,548.192,3338.984,6529.258,1497.523,9354.309,9069.107,6874.211,3821.27,3952.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06,3166.429,2309.25,2187.411,10625.46,6042.231,3323.513,1517.928,5282.701,1896.863,2361.17,1857.912,4474.329,1408.73,2358.343,2591.804,2659.104,2710.266,22788.51,3062.951,6995.364,2310.326,1622.463,550.207,3303.831,6526.36,1497.096,9387.729,8891.68,6850.611,3833.095,4019.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,3065.016,2286.343,2180.532,10159.33,5933.534,3333.611,1500.575,5042.693,1881.208,2373.215,1835.297,4342.196,1386.593,2314.205,2572.838,2612.392,2663.393,22546.58,3088.779,6996.062,2288.293,1604.451,541.855,3306.05,6488.185,1471.804,9228.48,8679.318,6751.755,3709.226,3914.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,3163.484,2295.022,2171.297,9926.579,5768.953,3350.718,1480.931,4966.129,1879.679,2384.707,1804.842,4340.872,1362.233,2344.433,2584.675,2569.094,2678.51,22682.31,3131.083,6987.037,2290.496,1611.921,544.774,3327.802,6568.19,1465.693,9320.51,8782.37,6743.233,3667.69,3828.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,3115.143,2298.443,2186.748,9788.713,5650.456,3387.553,1461.504,5015.524,1875.601,2383.848,1802.331,4351.801,1354.575,2397.541,2575.205,2571.628,2678.675,22898.33,3118.44,6862.111,2281.956,1604.997,542.203,3336.68,6573.606,1470.064,9394.656,8838.328,6810.172,3658.493,3841.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30,3138.447,2264.659,2208.244,9567.692,5675.722,3293.121,1458.273,4994.939,1861.105,2367.124,1778.152,4334.342,1336.382,2362.374,2558.505,2552.605,2638.458,22310.42,3126.75,6848.748,2241.529,1594.362,532.606,3318.032,6463.344,1454.614,9410.706,8692.481,6529.66,3595.063,3727.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27,3170.105,2243.606,2216.098,9443.462,5531.589,3287.441,1434.982,4949.662,1832.125,2350.138,1763.889,4264.996,1327.513,2333.954,2543.618,2545.984,2587.807,21824.13,3164.047,6862.274,2227.168,1590.273,529.983,3341.309,6403.63,1455.172,9151.025,8659.139,6398.596,3533.664,3697.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,3123.95,2250.825,2194.041,9464.619,5524.97,3293.264,1437.029,4967.646,1834.649,2335.77,1774.011,4254.407,1326.974,2299.553,2548.036,2548.553,2579.732,21764.71,3182.735,6900.062,2245.776,1595.352,534.367,3321.158,6435.639,1455.95,8962.75,8621.382,6323.134,3532.933,3711.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25,3034.143,2232.813,2164.849,9486.939,5562.339,3302.658,1391.65,4959.007,1817.028,2306.472,1737.695,4224.568,1307.808,2244.095,2568.563,2520.015,2580.061,21800.9,3155.27,6855.169,2220.055,1576.427,527.582,3329.189,6387.331,1439.909,8807.622,8678.621,6271.424,3512.705,3704.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24,2974.006,2164.747,2109.535,9410.422,5441.759,3224.414,1371.04,4912.643,1779.302,2246.439,1711.512,4173.466,1288.474,2210.952,2549.668,2505.263,2527.066,21802.09,3130.462,6773.543,2199.098,1555.289,510.12,3320.112,6376.255,1432.266,8644.809,8595.733,6226.785,3445.468,3678.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23,2993.575,2219.853,2204.959,9782.626,5557.302,3327.947,1420.296,5094.743,1841.133,2308.815,1778.926,4339.944,1336.029,2254.124,2692.001,2599.417,2620.427,22151.55,3204.7,7008.965,2282.054,1616.419,531.139,3355.11,6511.853,1470.427,9005.918,8981.567,6468.155,3641.305,3835.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-20,2966.094,2230.303,2229.775,9836.12,5451.611,3259.339,1418.58,4973.569,1828.863,2292.676,1769.85,4264.297,1324.63,2220.947,2637.893,2526.628,2657.976,22394.37,3275.074,7023.562,2280.181,1613.347,525.052,3373.575,6670.017,1469.769,9026.225,8928.521,6460.959,3595.294,3819.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,2838.111,2213.896,2216.796,9697.68,5408.345,3234.445,1419.132,4830.071,1812.768,2230.794,1750.246,4191.185,1305.741,2177.839,2573.768,2486.08,2594.502,21647.07,3316.776,6886.517,2257.125,1587.363,517.904,3314.175,6536.216,1440.914,8901.174,8761.214,6238.51,3550.498,3782.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18,2831.323,2180.501,2168.303,9422.551,5369.94,3262.518,1411.272,4789.599,1789.572,2235.195,1734.685,4160.562,1294.198,2182.767,2568.052,2484.24,2617.847,21840.68,3244,6813.36,2258.419,1589.775,518.736,3333.686,6590.713,1447.168,8846.891,8774.9,6260.425,3569.499,3744.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17,2874.066,2171.102,2178.846,9375.628,5321.921,3267.97,1400.668,4801.263,1781.443,2261.428,1728.471,4171.779,1292.191,2191.456,2558.757,2476.714,2622.768,21961.78,3267.982,6886.018,2243.629,1563.351,519.462,3357.145,6627.436,1446.926,8860.076,8843.683,6339.063,3537.147,3721.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16,2837.053,2181.88,2212.136,9081.639,5159.354,3305.644,1388.686,4672.397,1777.827,2262.259,1716.616,4134.656,1282.451,2162.053,2577.86,2464.814,2648.218,21846.07,3308.289,6867.626,2241.796,1575.67,520.265,3315.2,6563.168,1437.954,8938.809,8950.243,6329.027,3539.212,3624.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-13,2761.917,2195.821,2207.926,9170.108,5220.882,3206.465,1389.728,4651.97,1786.614,2251.701,1726.713,4089.799,1283.902,2136.257,2531.821,2450.925,2621.202,22104.83,3256.432,6833.651,2228.4,1568.182,515.403,3344.833,6597.471,1452.143,8914.959,9111.485,6252.527,3546.2,3659.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,2673.231,2163.658,2217.946,9097.908,4990.919,3214.982,1386.599,4626.502,1780.908,2219.787,1720.994,4060.742,1274.658,2132.356,2516.285,2442.231,2619.563,22129.76,3116.459,6749.263,2210.611,1562.624,514.339,3305.823,6524.589,1444.672,8983.138,9088.633,6274.483,3573.804,3661.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,2729.597,2160.079,2207.927,9157.347,4988.939,3245.867,1380.352,4667.408,1771.38,2224.832,1710.048,4065.977,1269.741,2128.901,2508.885,2451.621,2623.929,22020.75,3165.865,6781.762,2196.312,1542.301,513.51,3328.639,6542.011,1449.16,8860.493,8993.101,6281.388,3566.763,3645.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-10,2660.611,2155.817,2237.43,8788.204,4809.857,3279.801,1386.623,4573.127,1767.198,2209.026,1715.436,4019.058,1265.823,2120.18,2539.184,2434.424,2563.355,21891.85,3205.12,6813.705,2198.571,1551.183,512.975,3340.744,6538.686,1441.921,8759.854,8872.046,6203.203,3543.433,3536.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09,2734.096,2098.662,2154.783,8546.994,4755.045,3253.305,1378.762,4513.133,1732.255,2193.95,1689.65,3993.272,1241.032,2160.838,2518.566,2419.056,2522.371,21621.37,3177.51,6692.541,2183.244,1547.733,509.321,3313.609,6491.127,1426.991,8631.736,8799.769,6093.105,3492.179,3435.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06,2775.99,2095.534,2102.744,8500.984,4816.006,3210.223,1345.193,4489.476,1687.689,2189.241,1678.806,3966.323,1231.932,2143.794,2462.142,2403.266,2525.007,21877.18,3133.945,6690.788,2133.134,1522.666,500.648,3366.548,6590.356,1420.714,8667.147,8752.101,6188.004,3501.389,3443.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,2824.39,2135.472,2163.971,8624.027,4889.275,3253.99,1355.81,4651.14,1719.431,2252.401,1700.762,4030.076,1250.215,2152.785,2498.475,2481.444,2627.223,22576.23,3298.902,6878.368,2160.317,1530.615,511.453,3442.353,6684.195,1456.415,9032.423,8844.279,6361.849,3539.49,3530.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29,2838.986,2106.775,2151.118,8706.357,4778.033,3211.55,1313.45,4644.74,1700.218,2228.885,1698.957,3921.874,1226.807,2113.668,2464.777,2475.783,2601.878,22461.22,3314.406,6719.099,2121.976,1489.551,510.792,3455.552,6469.557,1467.398,9029.604,8737.956,6459.832,3580.242,3525.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,2839.465,2072.697,2105.661,8322.87,4543.999,3222.299,1244.428,4432.405,1634.746,2166.501,1646.175,3803.537,1178.984,2039.842,2427.634,2384.98,2503.42,22400.8,3206.236,6572.537,2035.781,1430.925,478.549,3462.342,6131.866,1410.723,8713.467,8480.171,6260.08,3388.717,3375.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27,2696.154,2068.393,2075.538,8322.397,4567.212,3316.211,1236.339,4411.506,1663.054,2164.422,1656.551,3811.336,1184.888,2014.538,2438.812,2409.31,2537.103,22101.58,3115.408,6627.989,2072.087,1449.59,489.424,3396.704,6097.554,1435.466,8821.767,8536.781,6358.356,3467.837,3394.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-26,2589.979,2010.835,1999.576,7697.91,4432.163,3189.054,1162.27,4126.057,1617.109,2122.977,1597.071,3629.159,1131.576,1969.467,2366.134,2311.597,2504.28,21589.59,3167.869,6361.415,2036.718,1459.823,473.165,3393.247,5973.135,1416.048,8533.387,8359.091,6232.928,3305.628,3204.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
